epoch,rich-serenity-26 - _step,rich-serenity-26 - _step__MIN,rich-serenity-26 - _step__MAX,rich-serenity-26 - train/loss,rich-serenity-26 - train/loss__MIN,rich-serenity-26 - train/loss__MAX,rich-serenity-26 - val/loss,rich-serenity-26 - val/loss__MIN,rich-serenity-26 - val/loss__MAX,misunderstood-night-25 - _step,misunderstood-night-25 - _step__MIN,misunderstood-night-25 - _step__MAX,misunderstood-night-25 - train/loss,misunderstood-night-25 - train/loss__MIN,misunderstood-night-25 - train/loss__MAX,misunderstood-night-25 - val/loss,misunderstood-night-25 - val/loss__MIN,misunderstood-night-25 - val/loss__MAX
803,2410.5,2410,2411,8.781228314246404e-9,8.781228314246404e-9,8.781228314246404e-9,9.282323564672091e-9,9.282323564672091e-9,9.282323564672091e-9,2410.5,2410,2411,1.5536643961452316e-8,1.5536643961452316e-8,1.5536643961452316e-8,1.5290381414096477e-8,1.5290381414096477e-8,1.5290381414096477e-8
804,2413.5,2413,2414,8.781237539159672e-9,8.781237539159672e-9,8.781237539159672e-9,9.282266807066833e-9,9.282266807066833e-9,9.282266807066833e-9,2413.5,2413,2414,1.5527782124913853e-8,1.5527782124913853e-8,1.5527782124913853e-8,1.545029974178045e-8,1.545029974178045e-8,1.545029974178045e-8
805,2416.5,2416,2417,8.781252454128857e-9,8.781252454128857e-9,8.781252454128857e-9,9.28225932129642e-9,9.28225932129642e-9,9.28225932129642e-9,2416.5,2416,2417,1.5528015446694048e-8,1.5528015446694048e-8,1.5528015446694048e-8,1.5436941324125673e-8,1.5436941324125673e-8,1.5436941324125673e-8
806,2419.5,2419,2420,8.781284298123614e-9,8.781284298123614e-9,8.781284298123614e-9,9.2825621460586e-9,9.2825621460586e-9,9.2825621460586e-9,2419.5,2419,2420,1.5534192401008717e-8,1.5534192401008717e-8,1.5534192401008717e-8,1.5306770999251487e-8,1.5306770999251487e-8,1.5306770999251487e-8
807,2422.5,2422,2423,8.781236094376087e-9,8.781236094376087e-9,8.781236094376087e-9,9.28239196494418e-9,9.28239196494418e-9,9.28239196494418e-9,2422.5,2422,2423,1.5522667491917623e-8,1.5522667491917623e-8,1.5522667491917623e-8,1.5645521448154375e-8,1.5645521448154375e-8,1.5645521448154375e-8
808,2425.5,2425,2426,8.781256525130291e-9,8.781256525130291e-9,8.781256525130291e-9,9.282408292766427e-9,9.282408292766427e-9,9.282408292766427e-9,2425.5,2425,2426,1.5528420126463938e-8,1.5528420126463938e-8,1.5528420126463938e-8,1.5520295220959742e-8,1.5520295220959742e-8,1.5520295220959742e-8
809,2428.5,2428,2429,8.78130868744796e-9,8.78130868744796e-9,8.78130868744796e-9,9.28263749147056e-9,9.28263749147056e-9,9.28263749147056e-9,2428.5,2428,2429,1.55309395890226e-8,1.55309395890226e-8,1.55309395890226e-8,1.5446314699515223e-8,1.5446314699515223e-8,1.5446314699515223e-8
810,2431.5,2431,2432,8.781234080251383e-9,8.781234080251383e-9,8.781234080251383e-9,9.282540864370878e-9,9.282540864370878e-9,9.282540864370878e-9,2431.5,2431,2432,1.5514057388495384e-8,1.5514057388495384e-8,1.5514057388495384e-8,1.542348832641139e-8,1.542348832641139e-8,1.542348832641139e-8
811,2434.5,2434,2435,8.781174766202431e-9,8.781174766202431e-9,8.781174766202431e-9,9.282443892185417e-9,9.282443892185417e-9,9.282443892185417e-9,2434.5,2434,2435,1.553569312390741e-8,1.553569312390741e-8,1.553569312390741e-8,1.5267357673512618e-8,1.5267357673512618e-8,1.5267357673512618e-8
812,2437.5,2437,2438,8.781233099339823e-9,8.781233099339823e-9,8.781233099339823e-9,9.28244456478892e-9,9.28244456478892e-9,9.28244456478892e-9,2437.5,2437,2438,1.5507030476136054e-8,1.5507030476136054e-8,1.5507030476136054e-8,1.5526442726943427e-8,1.5526442726943427e-8,1.5526442726943427e-8
813,2440.5,2440,2441,8.781193763707222e-9,8.781193763707222e-9,8.781193763707222e-9,9.282243972357536e-9,9.282243972357536e-9,9.282243972357536e-9,2440.5,2440,2441,1.5508127468287687e-8,1.5508127468287687e-8,1.5508127468287687e-8,1.5545498200752262e-8,1.5545498200752262e-8,1.5545498200752262e-8
814,2443.5,2443,2444,8.781212529888764e-9,8.781212529888764e-9,8.781212529888764e-9,9.282317630976829e-9,9.282317630976829e-9,9.282317630976829e-9,2443.5,2443,2444,1.548483130697039e-8,1.548483130697039e-8,1.548483130697039e-8,1.5385525309822014e-8,1.5385525309822014e-8,1.5385525309822014e-8
815,2446.5,2446,2447,8.781192069235723e-9,8.781192069235723e-9,8.781192069235723e-9,9.282459507339495e-9,9.282459507339495e-9,9.282459507339495e-9,2446.5,2446,2447,1.5511252150194532e-8,1.5511252150194532e-8,1.5511252150194532e-8,1.559084229499453e-8,1.559084229499453e-8,1.559084229499453e-8
816,2449.5,2449,2450,8.78119940765101e-9,8.78119940765101e-9,8.78119940765101e-9,9.282664802863633e-9,9.282664802863633e-9,9.282664802863633e-9,2449.5,2449,2450,1.5503194497564662e-8,1.5503194497564662e-8,1.5503194497564662e-8,1.556540627541307e-8,1.556540627541307e-8,1.556540627541307e-8
817,2452.5,2452,2453,8.78115153541658e-9,8.78115153541658e-9,8.78115153541658e-9,9.28277208816785e-9,9.28277208816785e-9,9.28277208816785e-9,2452.5,2452,2453,1.5492693270782983e-8,1.5492693270782983e-8,1.5492693270782983e-8,1.5379317875546826e-8,1.5379317875546826e-8,1.5379317875546826e-8
818,2455.5,2455,2456,8.781211238236998e-9,8.781211238236998e-9,8.781211238236998e-9,9.28226472427703e-9,9.28226472427703e-9,9.28226472427703e-9,2455.5,2455,2456,1.5504771432978598e-8,1.5504771432978598e-8,1.5504771432978598e-8,1.5558668479661554e-8,1.5558668479661554e-8,1.5558668479661554e-8
819,2458.5,2458,2459,8.781201321790393e-9,8.781201321790393e-9,8.781201321790393e-9,9.282433721258036e-9,9.282433721258036e-9,9.282433721258036e-9,2458.5,2458,2459,1.5498329109857877e-8,1.5498329109857877e-8,1.5498329109857877e-8,1.5549691324019395e-8,1.5549691324019395e-8,1.5549691324019395e-8
820,2461.5,2461,2462,8.781223341533324e-9,8.781223341533324e-9,8.781223341533324e-9,9.282372684324363e-9,9.282372684324363e-9,9.282372684324363e-9,2461.5,2461,2462,1.55072756388115e-8,1.55072756388115e-8,1.55072756388115e-8,1.5361118730662273e-8,1.5361118730662273e-8,1.5361118730662273e-8
821,2464.5,2464,2465,8.78122767004839e-9,8.78122767004839e-9,8.78122767004839e-9,9.282498482118405e-9,9.282498482118405e-9,9.282498482118405e-9,2464.5,2464,2465,1.548475564309157e-8,1.548475564309157e-8,1.548475564309157e-8,1.5266189930593088e-8,1.5266189930593088e-8,1.5266189930593088e-8
822,2467.5,2467,2468,8.781173661813164e-9,8.781173661813164e-9,8.781173661813164e-9,9.282234708067261e-9,9.282234708067261e-9,9.282234708067261e-9,2467.5,2467,2468,1.5502147474407582e-8,1.5502147474407582e-8,1.5502147474407582e-8,1.533881907603309e-8,1.533881907603309e-8,1.533881907603309e-8
823,2470.5,2470,2471,8.781195494965649e-9,8.781195494965649e-9,8.781195494965649e-9,9.28258526362435e-9,9.28258526362435e-9,9.28258526362435e-9,2470.5,2470,2471,1.548066662996208e-8,1.548066662996208e-8,1.548066662996208e-8,1.5403372354977812e-8,1.5403372354977812e-8,1.5403372354977812e-8
824,2473.5,2473,2474,8.781284338551974e-9,8.781284338551974e-9,8.781284338551974e-9,9.282177866563277e-9,9.282177866563277e-9,9.282177866563277e-9,2473.5,2473,2474,1.5473582977971736e-8,1.5473582977971736e-8,1.5473582977971736e-8,1.5581562450620068e-8,1.5581562450620068e-8,1.5581562450620068e-8
825,2476.5,2476,2477,8.781187017291474e-9,8.781187017291474e-9,8.781187017291474e-9,9.28222708157664e-9,9.28222708157664e-9,9.28222708157664e-9,2476.5,2476,2477,1.547863460601333e-8,1.547863460601333e-8,1.547863460601333e-8,1.5364776594795036e-8,1.5364776594795036e-8,1.5364776594795036e-8
826,2479.5,2479,2480,8.781175106867216e-9,8.781175106867216e-9,8.781175106867216e-9,9.282265287387799e-9,9.282265287387799e-9,9.282265287387799e-9,2479.5,2479,2480,1.5472041686357346e-8,1.5472041686357346e-8,1.5472041686357346e-8,1.5495430399411956e-8,1.5495430399411956e-8,1.5495430399411956e-8
827,2482.5,2482,2483,8.781166534292628e-9,8.781166534292628e-9,8.781166534292628e-9,9.282314721844546e-9,9.282314721844546e-9,9.282314721844546e-9,2482.5,2482,2483,1.5477785621391416e-8,1.5477785621391416e-8,1.5477785621391416e-8,1.5347900107507497e-8,1.5347900107507497e-8,1.5347900107507497e-8
828,2485.5,2485,2486,8.78109622735489e-9,8.78109622735489e-9,8.78109622735489e-9,9.282101868821577e-9,9.282101868821577e-9,9.282101868821577e-9,2485.5,2485,2486,1.5462535582576187e-8,1.5462535582576187e-8,1.5462535582576187e-8,1.5363470544291633e-8,1.5363470544291633e-8,1.5363470544291633e-8
829,2488.5,2488,2489,8.781062127987488e-9,8.781062127987488e-9,8.781062127987488e-9,9.282354700217064e-9,9.282354700217064e-9,9.282354700217064e-9,2488.5,2488,2489,1.5477598545861233e-8,1.5477598545861233e-8,1.5477598545861233e-8,1.5222486086857682e-8,1.5222486086857682e-8,1.5222486086857682e-8
830,2491.5,2491,2492,8.78121300541942e-9,8.78121300541942e-9,8.78121300541942e-9,9.281981599069016e-9,9.281981599069016e-9,9.281981599069016e-9,2491.5,2491,2492,1.5471979284165615e-8,1.5471979284165615e-8,1.5471979284165615e-8,1.5489904614297897e-8,1.5489904614297897e-8,1.5489904614297897e-8
831,2494.5,2494,2495,8.781176167041204e-9,8.781176167041204e-9,8.781176167041204e-9,9.281996229877083e-9,9.281996229877083e-9,9.281996229877083e-9,2494.5,2494,2495,1.5466750352752825e-8,1.5466750352752825e-8,1.5466750352752825e-8,1.5526660627435925e-8,1.5526660627435925e-8,1.5526660627435925e-8
832,2497.5,2497,2498,8.78122933950467e-9,8.78122933950467e-9,8.78122933950467e-9,9.282145419658113e-9,9.282145419658113e-9,9.282145419658113e-9,2497.5,2497,2498,1.5468482124721222e-8,1.5468482124721222e-8,1.5468482124721222e-8,1.543698166286767e-8,1.543698166286767e-8,1.543698166286767e-8
833,2500.5,2500,2501,8.781170208602045e-9,8.781170208602045e-9,8.781170208602045e-9,9.282366320657591e-9,9.282366320657591e-9,9.282366320657591e-9,2500.5,2500,2501,1.544855396816711e-8,1.544855396816711e-8,1.544855396816711e-8,1.5236428825923264e-8,1.5236428825923264e-8,1.5236428825923264e-8
834,2503.5,2503,2504,8.781218536981928e-9,8.781218536981928e-9,8.781218536981928e-9,9.28260701029601e-9,9.28260701029601e-9,9.28260701029601e-9,2503.5,2503,2504,1.5458113310675583e-8,1.5458113310675583e-8,1.5458113310675583e-8,1.5405592109112556e-8,1.5405592109112556e-8,1.5405592109112556e-8
835,2506.5,2506,2507,8.781179219428089e-9,8.781179219428089e-9,8.781179219428089e-9,9.282366064918856e-9,9.282366064918856e-9,9.282366064918856e-9,2506.5,2506,2507,1.5460914026468993e-8,1.5460914026468993e-8,1.5460914026468993e-8,1.529721660866219e-8,1.529721660866219e-8,1.529721660866219e-8
836,2509.5,2509,2510,8.781172249742014e-9,8.781172249742014e-9,8.781172249742014e-9,9.282128520721061e-9,9.282128520721061e-9,9.282128520721061e-9,2509.5,2509,2510,1.5451796945438895e-8,1.5451796945438895e-8,1.5451796945438895e-8,1.53895477901841e-8,1.53895477901841e-8,1.53895477901841e-8
837,2512.5,2512,2513,8.781098814181457e-9,8.781098814181457e-9,8.781098814181457e-9,9.282295472046166e-9,9.282295472046166e-9,9.282295472046166e-9,2512.5,2512,2513,1.5449754486262723e-8,1.5449754486262723e-8,1.5449754486262723e-8,1.5237127257687586e-8,1.5237127257687586e-8,1.5237127257687586e-8
838,2515.5,2515,2516,8.781191985812121e-9,8.781191985812121e-9,8.781191985812121e-9,9.282271670673164e-9,9.282271670673164e-9,9.282271670673164e-9,2515.5,2515,2516,1.5481796907894025e-8,1.5481796907894025e-8,1.5481796907894025e-8,1.5166636306723163e-8,1.5166636306723163e-8,1.5166636306723163e-8
839,2518.5,2518,2519,8.78108269791143e-9,8.78108269791143e-9,8.78108269791143e-9,9.282543270903622e-9,9.282543270903622e-9,9.282543270903622e-9,2518.5,2518,2519,1.5455710321922984e-8,1.5455710321922984e-8,1.5455710321922984e-8,1.5381433098615953e-8,1.5381433098615953e-8,1.5381433098615953e-8
840,2521.5,2521,2522,8.781239203335132e-9,8.781239203335132e-9,8.781239203335132e-9,9.282262559505061e-9,9.282262559505061e-9,9.282262559505061e-9,2521.5,2521,2522,1.5439368148877418e-8,1.5439368148877418e-8,1.5439368148877418e-8,1.542271862016927e-8,1.542271862016927e-8,1.542271862016927e-8
841,2524.5,2524,2525,8.781119963384765e-9,8.781119963384765e-9,8.781119963384765e-9,9.282213263061682e-9,9.282213263061682e-9,9.282213263061682e-9,2524.5,2524,2525,1.5432264195838504e-8,1.5432264195838504e-8,1.5432264195838504e-8,1.543307124120313e-8,1.543307124120313e-8,1.543307124120313e-8
842,2527.5,2527,2528,8.781179211522042e-9,8.781179211522042e-9,8.781179211522042e-9,9.282471675085412e-9,9.282471675085412e-9,9.282471675085412e-9,2527.5,2527,2528,1.544693316785517e-8,1.544693316785517e-8,1.544693316785517e-8,1.5417124919117524e-8,1.5417124919117524e-8,1.5417124919117524e-8
843,2530.5,2530,2531,8.781060918056066e-9,8.781060918056066e-9,8.781060918056066e-9,9.282647942381722e-9,9.282647942381722e-9,9.282647942381722e-9,2530.5,2530,2531,1.5457879914126377e-8,1.5457879914126377e-8,1.5457879914126377e-8,1.5370561086105827e-8,1.5370561086105827e-8,1.5370561086105827e-8
844,2533.5,2533,2534,8.781132521641106e-9,8.781132521641106e-9,8.781132521641106e-9,9.282268738879657e-9,9.282268738879657e-9,9.282268738879657e-9,2533.5,2533,2534,1.5433455123411443e-8,1.5433455123411443e-8,1.5433455123411443e-8,1.516902120458184e-8,1.516902120458184e-8,1.516902120458184e-8
845,2536.5,2536,2537,8.781118392307363e-9,8.781118392307363e-9,8.781118392307363e-9,9.282296408574822e-9,9.282296408574822e-9,9.282296408574822e-9,2536.5,2536,2537,1.5438085555590423e-8,1.5438085555590423e-8,1.5438085555590423e-8,1.528877567553996e-8,1.528877567553996e-8,1.528877567553996e-8
846,2539.5,2539,2540,8.78122110187825e-9,8.78122110187825e-9,8.78122110187825e-9,9.282141877536037e-9,9.282141877536037e-9,9.282141877536037e-9,2539.5,2539,2540,1.5439207521557053e-8,1.5439207521557053e-8,1.5439207521557053e-8,1.5406511446666853e-8,1.5406511446666853e-8,1.5406511446666853e-8
847,2542.5,2542,2543,8.781215835302815e-9,8.781215835302815e-9,8.781215835302815e-9,9.282243317654608e-9,9.282243317654608e-9,9.282243317654608e-9,2542.5,2542,2543,1.541711649110358e-8,1.541711649110358e-8,1.541711649110358e-8,1.5365814250354425e-8,1.5365814250354425e-8,1.5365814250354425e-8
848,2545.5,2545,2546,8.781169737958325e-9,8.781169737958325e-9,8.781169737958325e-9,9.28220885976815e-9,9.28220885976815e-9,9.28220885976815e-9,2545.5,2545,2546,1.5411923569765223e-8,1.5411923569765223e-8,1.5411923569765223e-8,1.5305392551216583e-8,1.5305392551216583e-8,1.5305392551216583e-8
849,2548.5,2548,2549,8.7811687763853e-9,8.7811687763853e-9,8.7811687763853e-9,9.282336072000963e-9,9.282336072000963e-9,9.282336072000963e-9,2548.5,2548,2549,1.541659452386882e-8,1.541659452386882e-8,1.541659452386882e-8,1.5712915776563938e-8,1.5712915776563938e-8,1.5712915776563938e-8
850,2551.5,2551,2552,8.781172861309565e-9,8.781172861309565e-9,8.781172861309565e-9,9.28244854508165e-9,9.28244854508165e-9,9.28244854508165e-9,2551.5,2551,2552,1.5413358518726407e-8,1.5413358518726407e-8,1.5413358518726407e-8,1.5443987508729674e-8,1.5443987508729674e-8,1.5443987508729674e-8
851,2554.5,2554,2555,8.781152447483555e-9,8.781152447483555e-9,8.781152447483555e-9,9.282367693222841e-9,9.282367693222841e-9,9.282367693222841e-9,2554.5,2554,2555,1.5414778912993922e-8,1.5414778912993922e-8,1.5414778912993922e-8,1.5172747384468333e-8,1.5172747384468333e-8,1.5172747384468333e-8
852,2557.5,2557,2558,8.781111684917485e-9,8.781111684917485e-9,8.781111684917485e-9,9.28249456121572e-9,9.28249456121572e-9,9.28249456121572e-9,2557.5,2557,2558,1.5402249546734824e-8,1.5402249546734824e-8,1.5402249546734824e-8,1.5188604163316192e-8,1.5188604163316192e-8,1.5188604163316192e-8
853,2560.5,2560,2561,8.781114016101636e-9,8.781114016101636e-9,8.781114016101636e-9,9.282396200945731e-9,9.282396200945731e-9,9.282396200945731e-9,2560.5,2560,2561,1.5406669917877225e-8,1.5406669917877225e-8,1.5406669917877225e-8,1.522721069220639e-8,1.522721069220639e-8,1.522721069220639e-8
854,2563.5,2563,2564,8.781137227668785e-9,8.781137227668785e-9,8.781137227668785e-9,9.282416242568223e-9,9.282416242568223e-9,9.282416242568223e-9,2563.5,2563,2564,1.540706687419804e-8,1.540706687419804e-8,1.540706687419804e-8,1.5222216241807457e-8,1.5222216241807457e-8,1.5222216241807457e-8
855,2566.5,2566,2567,8.781124741380709e-9,8.781124741380709e-9,8.781124741380709e-9,9.282411622026785e-9,9.282411622026785e-9,9.282411622026785e-9,2566.5,2566,2567,1.5415436919059586e-8,1.5415436919059586e-8,1.5415436919059586e-8,1.525129782174316e-8,1.525129782174316e-8,1.525129782174316e-8
856,2569.5,2569,2570,8.781155312355485e-9,8.781155312355485e-9,8.781155312355485e-9,9.282447558962293e-9,9.282447558962293e-9,9.282447558962293e-9,2569.5,2569,2570,1.5398418587793207e-8,1.5398418587793207e-8,1.5398418587793207e-8,1.557148979300713e-8,1.557148979300713e-8,1.557148979300713e-8
857,2572.5,2572,2573,8.781123683992435e-9,8.781123683992435e-9,8.781123683992435e-9,9.282524193943895e-9,9.282524193943895e-9,9.282524193943895e-9,2572.5,2572,2573,1.539867714690677e-8,1.539867714690677e-8,1.539867714690677e-8,1.5206671268071647e-8,1.5206671268071647e-8,1.5206671268071647e-8
858,2575.5,2575,2576,8.781063529856958e-9,8.781063529856958e-9,8.781063529856958e-9,9.282463392809533e-9,9.282463392809533e-9,9.282463392809533e-9,2575.5,2575,2576,1.5390664597665922e-8,1.5390664597665922e-8,1.5390664597665922e-8,1.5368642955916702e-8,1.5368642955916702e-8,1.5368642955916702e-8
859,2578.5,2578,2579,8.78109705492035e-9,8.78109705492035e-9,8.78109705492035e-9,9.282265491447605e-9,9.282265491447605e-9,9.282265491447605e-9,2578.5,2578,2579,1.5393358266405463e-8,1.5393358266405463e-8,1.5393358266405463e-8,1.5319543767712945e-8,1.5319543767712945e-8,1.5319543767712945e-8
860,2581.5,2581,2582,8.781046142883729e-9,8.781046142883729e-9,8.781046142883729e-9,9.282519338015276e-9,9.282519338015276e-9,9.282519338015276e-9,2581.5,2581,2582,1.5412584910630805e-8,1.5412584910630805e-8,1.5412584910630805e-8,1.5446516877580698e-8,1.5446516877580698e-8,1.5446516877580698e-8
861,2584.5,2584,2585,8.781026842342563e-9,8.781026842342563e-9,8.781026842342563e-9,9.282963440488015e-9,9.282963440488015e-9,9.282963440488015e-9,2584.5,2584,2585,1.5379718582603262e-8,1.5379718582603262e-8,1.5379718582603262e-8,1.548758744858326e-8,1.548758744858326e-8,1.548758744858326e-8
862,2587.5,2587,2588,8.781111048205811e-9,8.781111048205811e-9,8.781111048205811e-9,9.282335222730163e-9,9.282335222730163e-9,9.282335222730163e-9,2587.5,2587,2588,1.5376723940430076e-8,1.5376723940430076e-8,1.5376723940430076e-8,1.536803812516574e-8,1.536803812516574e-8,1.536803812516574e-8
863,2590.5,2590,2591,8.78107300560189e-9,8.78107300560189e-9,8.78107300560189e-9,9.282483434719133e-9,9.282483434719133e-9,9.282483434719133e-9,2590.5,2590,2591,1.5377323037163014e-8,1.5377323037163014e-8,1.5377323037163014e-8,1.571976324329091e-8,1.571976324329091e-8,1.571976324329091e-8
864,2593.5,2593,2594,8.781127748412453e-9,8.781127748412453e-9,8.781127748412453e-9,9.282508345764388e-9,9.282508345764388e-9,9.282508345764388e-9,2593.5,2593,2594,1.539501923843209e-8,1.539501923843209e-8,1.539501923843209e-8,1.5065670440994884e-8,1.5065670440994884e-8,1.5065670440994884e-8
865,2596.5,2596,2597,8.781060422450992e-9,8.781060422450992e-9,8.781060422450992e-9,9.282335821847773e-9,9.282335821847773e-9,9.282335821847773e-9,2596.5,2596,2597,1.5359336427295786e-8,1.5359336427295786e-8,1.5359336427295786e-8,1.533419385017148e-8,1.533419385017148e-8,1.533419385017148e-8
866,2599.5,2599,2600,8.781129599743994e-9,8.781129599743994e-9,8.781129599743994e-9,9.282238975104742e-9,9.282238975104742e-9,9.282238975104742e-9,2599.5,2599,2600,1.538308546888856e-8,1.538308546888856e-8,1.538308546888856e-8,1.5276979828362778e-8,1.5276979828362778e-8,1.5276979828362778e-8
867,2602.5,2602,2603,8.781041089880066e-9,8.781041089880066e-9,8.781041089880066e-9,9.282200647321077e-9,9.282200647321077e-9,9.282200647321077e-9,2602.5,2602,2603,1.5389188609242043e-8,1.5389188609242043e-8,1.5389188609242043e-8,1.5460271157026972e-8,1.5460271157026972e-8,1.5460271157026972e-8
868,2605.5,2605,2606,8.781073954138455e-9,8.781073954138455e-9,8.781073954138455e-9,9.282204009131127e-9,9.282204009131127e-9,9.282204009131127e-9,2605.5,2605,2606,1.538051730034513e-8,1.538051730034513e-8,1.538051730034513e-8,1.5760551772284523e-8,1.5760551772284523e-8,1.5760551772284523e-8
869,2608.5,2608,2609,8.781029850318744e-9,8.781029850318744e-9,8.781029850318744e-9,9.282330649085747e-9,9.282330649085747e-9,9.282330649085747e-9,2608.5,2608,2609,1.5367910953508132e-8,1.5367910953508132e-8,1.5367910953508132e-8,1.529567931977309e-8,1.529567931977309e-8,1.529567931977309e-8
870,2611.5,2611,2612,8.781116706571366e-9,8.781116706571366e-9,8.781116706571366e-9,9.282211619465962e-9,9.282211619465962e-9,9.282211619465962e-9,2611.5,2611,2612,1.5363880766693953e-8,1.5363880766693953e-8,1.5363880766693953e-8,1.5468251738345167e-8,1.5468251738345167e-8,1.5468251738345167e-8
871,2614.5,2614,2615,8.781100422827217e-9,8.781100422827217e-9,8.781100422827217e-9,9.282254789311553e-9,9.282254789311553e-9,9.282254789311553e-9,2614.5,2614,2615,1.5360307644647003e-8,1.5360307644647003e-8,1.5360307644647003e-8,1.5392762922395382e-8,1.5392762922395382e-8,1.5392762922395382e-8
